,CustomerID,Age,AvgMonthlyGBDownload,AvgMonthlyLongDistanceCharges,ChurnCategory,ChurnReason,ChurnScore,City,CLTV,Country,Latitude,Longitude,Married,Referrals,Population,ReferredFriend,SatisfactionScore,StreamingMusic,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRefunds,TotalRevenue,UnlimitedData,ZipCode
1821,1218-VKFPE,48,0,19.48,Competitor,Competitor made better offer,72,Anaheim,3535,United States,33.830209,-117.906099,Yes,1,68802,Yes,'1',No,0,233.76,0.0,467.31,No,'92805'
1822,2984-AFWNC,52,28,17.01,,,70,Rough And Ready,2813,United States,39.225634,-121.156163,No,0,1601,No,'3',Yes,0,51.03,0.0,344.18,Yes,'95975'
1823,1506-YJTYT,21,26,25.69,,,76,Oakley,5264,United States,37.999406,-121.686241,Yes,9,27607,Yes,'3',No,0,1156.05,0.0,4527.05,Yes,'94561'
1824,0516-WJVXC,21,69,3.61,Dissatisfaction,Network reliability,78,Sacramento,5476,United States,38.556306,-121.495817,No,0,21313,No,'1',No,0,18.05,0.0,326.3,Yes,'95818'
1825,1075-BGWOH,69,7,15.16,Attitude,Attitude of support person,87,Rosemead,3392,United States,34.065108,-118.082791,Yes,1,61623,Yes,'2',No,0,242.56,0.0,1830.11,Yes,'91770'
1826,1097-FSPVW,42,8,32.16,,,72,Pioneertown,5387,United States,34.201108,-116.593456,No,0,354,No,'3',No,0,1350.72,0.0,3805.77,Yes,'92268'
1827,9962-BFPDU,61,0,16.02,,,52,Kenwood,5811,United States,38.419525,-122.521585,Yes,3,1653,Yes,'5',No,0,16.02,0.0,36.07,No,'95452'
1828,0524-IAVZO,25,41,4.82,Other,Don't know,90,Anza,3698,United States,33.527605,-116.666551,Yes,1,3745,Yes,'2',Yes,0,144.6,0.0,2768.85,Yes,'92539'
1829,1257-SXUXQ,20,0,8.04,,,79,Jenner,4573,United States,38.505995,-123.187019,Yes,10,438,Yes,'3',No,0,40.2,0.0,126.25,No,'95450'
1830,5027-XWQHA,35,10,41.16,Dissatisfaction,Network reliability,78,Ukiah,2087,United States,39.134075,-123.23422,No,0,30988,No,'2',No,10,246.96,0.0,527.91,No,'95482'
1831,2716-GFZOR,48,20,7.63,,,42,Raymond,2358,United States,37.252057,-119.95783,Yes,10,972,Yes,'3',No,0,328.09,0.0,3879.74,Yes,'93653'
1832,2674-MLXMN,73,13,34.36,,,77,Richmond,4241,United States,37.945288,-122.383941,No,0,28450,No,'4',No,0,2439.56,3.33,9387.38,Yes,'94801'
1833,5995-OIGLP,42,10,7.97,Price,Extra data charges,90,Port Costa,3043,United States,38.035707,-122.196821,No,0,173,No,'1',No,0,95.64,0.0,750.49,Yes,'94569'
1834,4227-OJHAL,47,16,20.15,,,67,El Centro,4156,United States,32.770393,-115.60915,Yes,8,43712,Yes,'4',No,0,1370.2,0.0,6533.2,Yes,'92243'
1835,1757-TCATG,24,0,41.02,,,49,Huntington Beach,3942,United States,33.721917,-118.043237,Yes,4,32304,Yes,'3',No,0,1435.7,0.0,2182.45,No,'92649'
1836,6979-ZNSFF,48,8,45.59,Price,Price too high,69,Pollock Pines,2545,United States,38.733908,-120.453416,No,0,8577,No,'1',No,0,364.72,0.0,1126.82,Yes,'95726'
1837,1393-IMKZG,50,14,2.7,,,23,Fullerton,3270,United States,33.879983,-117.895482,No,0,34592,No,'4',Yes,0,2.7,0.0,98.55,Yes,'92831'
1838,0727-BMPLR,66,7,37.38,Competitor,Competitor offered higher download speeds,83,Fresno,5679,United States,36.654614,-119.903674,No,0,35790,No,'3',Yes,100,2055.9,0.0,7665.2,No,'93706'
1839,2962-XPMCQ,56,21,6.47,Competitor,Competitor offered higher download speeds,81,Sacramento,2699,United States,38.486938,-121.395805,No,0,54880,No,'2',No,0,12.94,0.0,111.44,Yes,'95828'
1840,4693-VWVBO,60,0,40.98,,,46,Valley Springs,3889,United States,38.156971,-120.849231,No,0,11266,No,'4',No,0,122.94,0.0,183.99,No,'95252'
1841,5597-GLBUC,48,23,22.97,Price,Lack of affordable download/upload speed,95,Squaw Valley,4931,United States,36.719141,-119.202677,No,0,3146,No,'2',No,0,22.97,0.0,108.42,Yes,'93675'
1842,4813-HQMGZ,54,4,9.88,,,76,Ducor,4969,United States,35.846067,-119.004073,Yes,4,823,Yes,'3',Yes,0,79.04,0.0,822.79,No,'93218'
1843,7752-XUSCI,20,71,10.7,Other,Don't know,84,Crestline,4105,United States,34.248061,-117.29028,No,0,10484,No,'2',Yes,0,642.0,0.0,7038.45,Yes,'92325'
1844,1077-HUUJM,48,13,28.5,,,49,Rancho Cucamonga,4668,United States,34.10097,-117.57882,No,0,51970,No,'5',No,10,199.5,0.0,682.15,No,'91730'
1845,2057-BOYKM,70,20,28.09,,,78,Inglewood,5153,United States,33.958134,-118.330905,Yes,10,13779,Yes,'4',No,0,2022.48,0.0,8849.98,Yes,'90305'
1846,7945-PRBVF,47,0,17.2,,,71,Nevada City,3967,United States,39.333737,-120.858667,No,0,17269,No,'3',No,0,602.0,0.0,1307.45,No,'95959'
1847,8224-KDLKN,22,0,19.04,,,41,Sacramento,4275,United States,38.590035,-121.412455,Yes,3,30715,Yes,'4',No,0,1370.88,0.0,3109.78,No,'95825'
1848,2988-PLAHS,58,17,29.51,,,67,Sierraville,2754,United States,39.559709,-120.345639,No,0,227,No,'5',Yes,30,88.53,0.0,338.98,No,'96126'
1849,1015-JPFYW,47,0,49.16,,,29,Clements,5084,United States,38.227285,-121.02789,No,0,722,No,'3',No,0,344.12,0.0,480.87,No,'95227'
1850,7175-NTIXE,26,48,21.67,,,32,Redwood City,3955,United States,37.461251,-122.235414,No,0,35737,No,'3',Yes,0,541.75,0.0,2534.7,Yes,'94061'
1851,7853-WNZSY,58,0,1.61,,,33,El Nido,5809,United States,37.127386,-120.506422,No,0,808,No,'5',No,0,1.61,0.0,21.36,No,'95317'
1852,0913-XWSCN,29,52,41.89,,,20,Sun City,6411,United States,33.739412,-117.173334,Yes,1,8692,Yes,'4',Yes,0,2303.95,0.0,7017.35,Yes,'92585'
1853,6637-KYRCV,22,59,0.0,,,27,La Puente,5973,United States,34.031441,-117.936436,Yes,1,84965,Yes,'3',No,0,0.0,0.0,167.2,Yes,'91744'
1854,2272-QAGFO,75,10,35.07,Dissatisfaction,Service dissatisfaction,71,Inglewood,5342,United States,33.936827,-118.359824,No,0,28680,No,'3',No,0,490.98,0.0,1587.23,Yes,'90304'
1855,3460-TJBWI,58,0,7.37,,,46,Marshall,5865,United States,38.129308,-122.834815,Yes,1,406,Yes,'5',No,0,176.88,0.0,785.93,No,'94940'
1856,7838-LAZFO,38,19,9.91,,,37,Hanford,4192,United States,36.29223,-119.622676,Yes,6,53204,Yes,'4',Yes,0,445.95,23.28,4020.17,Yes,'93230'
1857,5442-BHQNG,32,9,44.77,,,73,Brooks,3430,United States,38.809804,-122.241383,No,0,382,No,'5',No,0,89.54,0.0,228.79,Yes,'95606'
1858,1459-QNFQT,21,30,0.0,,,27,San Jose,4031,United States,37.32886,-121.834567,Yes,7,59841,Yes,'4',Yes,0,0.0,23.72,4121.08,Yes,'95122'
1859,3836-FZSDJ,69,0,22.19,,,53,Fresno,4367,United States,36.878709,-119.7645,Yes,0,45087,No,'5',No,0,1575.49,0.0,3476.49,No,'93720'
1860,9885-AIBVB,62,16,39.5,,,70,Newcastle,2568,United States,38.883224,-121.15918,Yes,4,6096,Yes,'3',No,150,1145.5,0.0,3735.75,No,'95658'
1861,1131-QQZEB,66,0,30.72,,,52,Sunset Beach,4329,United States,33.719221,-118.073596,Yes,7,1107,Yes,'3',No,0,2181.12,0.0,3937.32,No,'90742'
1862,5014-WUQMG,23,52,15.59,,,68,Hornbrook,5793,United States,41.962127,-122.527696,Yes,1,1026,Yes,'3',Yes,0,732.73,0.0,5124.18,Yes,'96044'
1863,5834-ASPWA,55,15,11.58,Competitor,Competitor made better offer,74,San Diego,5518,United States,32.825086,-117.199424,No,0,51213,No,'3',No,0,11.58,0.0,87.03,Yes,'92117'
1864,1513-XNPPH,36,9,17.46,Dissatisfaction,Product dissatisfaction,79,Los Angeles,5047,United States,34.002642,-118.287596,No,0,56709,No,'1',Yes,0,209.52,0.0,1305.17,Yes,'90037'
1865,2834-SPCJV,40,14,38.37,Competitor,Competitor had better devices,75,Rough And Ready,6216,United States,39.225634,-121.156163,Yes,1,1601,Yes,'1',No,0,1995.24,0.0,6343.89,Yes,'95975'
1866,5018-HEKFO,51,0,17.01,,,78,Rowland Heights,5594,United States,33.976753,-117.897367,No,0,46342,No,'3',No,0,170.1,0.0,440.25,No,'91748'
1867,6967-QIQRV,23,30,2.12,,,28,Mission Viejo,3707,United States,33.60693,-117.644253,Yes,8,46227,Yes,'3',Yes,120,31.8,0.0,1819.05,No,'92692'
1868,3863-QSTYI,60,18,16.8,,,38,Mission Viejo,5687,United States,33.611945,-117.665867,No,0,46371,No,'3',No,0,991.2,0.0,4726.65,Yes,'92691'
1869,3967-KXAPS,42,5,13.59,,,56,Los Angeles,5136,United States,33.92128,-118.274186,Yes,5,24511,Yes,'4',Yes,0,978.48,0.0,7698.38,No,'90061'
1870,0678-RLHVP,33,19,12.92,,,67,Redwood City,5731,United States,37.527497,-122.230941,No,0,10658,No,'5',Yes,0,684.76,0.0,6367.01,Yes,'94065'
1871,7928-VJYAB,44,19,38.48,,,65,Lemoore,2004,United States,36.303666,-119.825657,Yes,9,30419,Yes,'5',Yes,0,423.28,0.0,1443.48,Yes,'93245'
1872,6695-FRVEC,60,13,21.17,,,73,Burbank,5356,United States,34.169706,-118.323548,Yes,1,18539,Yes,'3',No,40,1418.39,0.0,5412.09,No,'91506'
1873,9067-YGSCA,35,0,31.33,,,21,Salinas,4467,United States,36.64152,-121.622188,No,0,35739,No,'5',No,0,2193.1,0.0,4049.5,No,'93901'
1874,3452-FLHYD,47,0,25.08,,,77,Lucerne,5682,United States,39.141934,-122.770679,Yes,3,3002,Yes,'4',No,0,627.0,0.0,1122.15,No,'95458'
1875,1024-GUALD,29,29,0.0,Dissatisfaction,Product dissatisfaction,94,Glendale,4851,United States,34.182378,-118.262922,Yes,4,9864,Yes,'1',Yes,0,0.0,0.0,24.8,Yes,'91207'
1876,1298-PHBTI,40,75,33.67,,,43,Los Angeles,5952,United States,34.091829,-118.491244,Yes,9,33523,Yes,'3',No,0,2390.57,0.0,8542.97,Yes,'90049'
1877,9546-KDTRB,62,0,11.86,,,46,Pasadena,3612,United States,34.139402,-118.128658,No,0,23742,No,'5',No,0,225.34,1.65,689.54,No,'91106'
1878,4849-PYRLQ,80,8,37.3,,,26,Fremont,4011,United States,37.572273,-121.964583,No,0,66543,No,'3',No,0,2088.8,17.16,6125.84,Yes,'94536'
1879,8883-ANODQ,44,30,24.94,,,34,Termo,5045,United States,41.027281,-120.669427,Yes,3,72,Yes,'5',No,0,1695.92,0.0,7442.67,Yes,'96132'
1880,0003-MKNFE,46,10,10.69,,,66,Glendale,5414,United States,34.162515,-118.203869,No,0,31297,No,'5',Yes,10,96.21,38.33,610.28,No,'91206'
1881,4177-JPDFU,35,6,0.0,,,39,Redcrest,3215,United States,40.363446,-123.835041,No,0,400,No,'3',No,0,0.0,0.0,442.45,Yes,'95569'
1882,0723-DRCLG,73,11,31.27,Other,Don't know,94,Fallbrook,2394,United States,33.362575,-117.299644,Yes,1,42239,Yes,'2',No,10,31.27,0.0,115.72,No,'92028'
1883,5734-EJKXG,25,42,38.78,,,76,Goodyears Bar,5536,United States,39.564113,-120.868836,No,0,76,No,'3',Yes,0,2365.58,0.0,9731.28,Yes,'95944'
1884,5567-GZKQY,58,0,29.25,,,20,Porterville,4335,United States,36.008958,-118.891593,No,0,65566,No,'4',No,0,1696.5,0.0,2828.0,No,'93257'
1885,5792-JALQC,78,3,34.0,,,71,San Rafael,5085,United States,37.972662,-122.491452,No,0,40239,No,'3',No,0,1768.0,19.16,4852.09,Yes,'94901'
1886,5985-BEHZK,78,10,27.79,,,56,Santa Ana,6423,United States,33.766004,-117.786763,Yes,1,44117,Yes,'5',No,0,2000.88,0.0,9578.93,Yes,'92705'
1887,9822-BIIGN,61,26,27.56,,,52,Los Altos,4903,United States,37.352911,-122.093002,Yes,0,21496,No,'4',Yes,0,1460.68,0.0,5288.58,Yes,'94024'
1888,7021-XSNYE,46,28,0.0,,,60,Lancaster,2750,United States,34.712708,-117.889656,Yes,4,57794,Yes,'3',Yes,0,0.0,0.0,305.55,Yes,'93535'
1889,6088-BXMRG,59,22,24.04,,,25,Cabazon,3149,United States,33.929812,-116.76058,Yes,2,2355,Yes,'4',Yes,0,769.28,0.0,3858.88,Yes,'92230'
1890,5117-ZSMHQ,22,85,37.57,,,54,Pioneer,5835,United States,38.546999,-120.271114,Yes,9,5501,Yes,'5',Yes,150,2667.47,0.0,9160.17,No,'95666'
1891,2209-XADXF,40,15,0.0,,,28,Willow Creek,4831,United States,40.949012,-123.655847,No,0,1666,No,'5',No,10,0.0,0.0,35.25,No,'95573'
1892,8058-DMYRU,69,14,18.58,,,23,Glendale,5232,United States,34.195386,-118.238508,No,0,16910,No,'5',No,0,1003.32,0.0,5935.12,Yes,'91208'
1893,0480-KYJVA,42,0,47.6,,,26,Sacramento,5897,United States,38.685069,-121.543709,Yes,8,854,Yes,'4',No,0,3427.2,49.76,5161.94,No,'95835'
1894,1074-AMIOH,38,29,43.39,,,73,San Francisco,5989,United States,37.736535,-122.45732,Yes,1,20643,Yes,'4',Yes,0,2299.67,0.0,8234.77,Yes,'94127'
1895,0186-CAERR,22,48,2.88,,,59,Auburn,4644,United States,38.912881,-121.082766,No,0,24944,No,'4',Yes,0,204.48,0.0,8514.03,Yes,'95603'
1896,6000-UKLWI,46,0,36.76,,,47,Sacramento,4982,United States,38.687367,-121.34848,No,0,31373,No,'3',No,0,1507.16,29.95,2279.56,No,'95842'
1897,7446-YPODE,75,17,48.33,,,23,Bridgeport,5296,United States,38.184583,-119.286558,No,0,826,No,'3',No,120,531.63,0.0,1314.58,No,'93517'
1898,9509-MPYOD,34,0,35.5,,,67,Newcastle,4261,United States,38.883224,-121.15918,No,0,6096,No,'4',No,0,1242.5,0.0,1942.95,No,'95658'
1899,8065-QBYTO,68,12,3.91,,,63,Pomona,5448,United States,34.067932,-117.785168,No,0,36057,No,'4',No,0,277.61,0.0,7458.86,Yes,'91768'
1900,8996-ZROXE,78,24,28.44,,,58,Miranda,5521,United States,40.210895,-123.86,No,0,867,No,'4',No,0,1621.08,0.0,4656.88,Yes,'95553'
1901,9752-ZNQUT,51,11,7.99,,,24,Visalia,3704,United States,36.391777,-119.372842,No,0,36718,No,'5',No,0,7.99,0.0,56.59,Yes,'93291'
1902,7044-YAACC,70,8,6.03,,,53,Napa,4444,United States,38.232389,-122.324944,Yes,5,26894,Yes,'5',No,0,24.12,30.75,273.72,Yes,'94559'
1903,8185-UPYBR,33,13,21.23,Dissatisfaction,Product dissatisfaction,88,Hermosa Beach,5838,United States,33.86532,-118.396336,Yes,4,18693,Yes,'1',No,0,127.38,0.0,565.38,Yes,'90254'
1904,5446-DKWYW,74,10,39.31,,,30,San Francisco,6238,United States,37.773147,-122.411287,Yes,9,23036,Yes,'4',No,0,2397.91,0.0,6362.96,Yes,'94103'
1905,3627-FHKBK,28,51,4.13,Competitor,Competitor had better devices,87,Anaheim,3244,United States,33.83796,-117.870494,No,0,34398,No,'1',No,0,4.13,0.0,79.43,Yes,'92806'
1906,4826-XTSOH,66,23,38.78,Competitor,Competitor had better devices,96,Moss Landing,4843,United States,36.863303,-121.781632,Yes,0,899,No,'1',No,0,38.78,0.0,124.83,Yes,'95039'
1907,1094-BKOSX,52,19,0.0,,,22,Coleville,4534,United States,38.42528,-119.475741,Yes,10,1332,Yes,'4',Yes,0,0.0,0.0,2264.5,Yes,'96107'
1908,1373-ORVIZ,62,12,15.69,Competitor,Competitor had better devices,91,Modesto,2860,United States,37.621458,-121.012295,Yes,1,47536,Yes,'1',Yes,0,172.59,0.0,913.39,Yes,'95351'
1909,0843-WTBXE,38,29,16.43,Other,Don't know,90,San Diego,4753,United States,32.886925,-117.152162,No,0,74232,No,'1',No,0,870.79,0.0,5388.04,Yes,'92126'
1910,9306-CPCBC,44,27,35.54,Competitor,Competitor made better offer,94,Moreno Valley,3207,United States,33.907361,-117.109972,No,0,12743,No,'3',No,0,106.62,0.0,316.92,Yes,'92555'
1911,4821-SJHJV,25,82,48.49,,,54,Calipatria,4444,United States,33.143826,-115.497485,Yes,6,7857,Yes,'4',No,0,1551.68,0.0,4453.48,Yes,'92233'
1912,7940-UQQUG,42,11,13.95,,,33,Thousand Oaks,5133,United States,34.214054,-118.88109,Yes,4,42526,Yes,'4',Yes,0,892.8,0.0,7614.4,Yes,'91360'
1913,9639-BUJXT,50,0,35.35,,,28,Santee,5997,United States,32.847336,-116.997605,No,0,53510,No,'5',No,0,2227.05,15.62,3539.58,No,'92071'
1914,4686-UXDML,24,48,24.86,,,74,Cutler,2113,United States,36.497895,-119.285484,No,0,5519,No,'3',Yes,0,522.06,0.0,2514.61,Yes,'93615'
1915,3308-MHOOC,37,0,17.89,,,76,Scotia,3383,United States,40.440636,-124.098739,No,0,1125,No,'3',No,0,17.89,0.0,37.09,No,'95565'
1916,3740-RLMVT,79,12,42.07,,,41,Saint Helena,5792,United States,38.581354,-122.296283,Yes,7,9423,Yes,'3',No,0,2818.69,17.19,6920.9,Yes,'94574'
1917,6386-SZZKH,38,10,6.45,Competitor,Competitor made better offer,92,San Diego,5785,United States,32.886925,-117.152162,Yes,1,74232,Yes,'2',Yes,0,316.05,0.0,5609.25,Yes,'92126'
1918,1265-XTECC,68,19,1.98,Attitude,Attitude of service provider,86,Madera,5957,United States,37.004068,-119.930027,Yes,5,49247,Yes,'1',No,0,134.64,0.0,6716.54,Yes,'93638'
1919,4789-KWMXN,42,17,19.02,Price,Price too high,90,Tuolumne,3344,United States,37.939768,-120.188002,Yes,1,3979,Yes,'1',Yes,0,893.94,4.93,6164.81,Yes,'95379'
1920,8311-UEUAB,24,82,1.36,,,69,Rialto,5420,United States,34.109775,-117.378904,Yes,5,75882,Yes,'3',Yes,0,91.12,0.0,5320.57,Yes,'92376'
1921,4342-HENTK,67,25,12.52,Competitor,Competitor had better devices,74,Garberville,2189,United States,40.057784,-123.679461,No,0,2423,No,'1',No,0,25.04,0.0,167.39,Yes,'95542'
1922,7688-AWMDX,21,59,48.32,,,57,San Diego,4957,United States,32.89325,-117.087091,Yes,5,29283,Yes,'3',No,0,3430.72,0.0,7208.92,Yes,'92131'
1923,1820-DJFPH,59,0,48.29,,,36,Orick,4755,United States,41.336354,-124.044354,Yes,4,494,Yes,'4',No,0,3476.88,0.0,5186.03,No,'95555'
1924,9220-ZNKJI,67,4,33.21,,,73,Cobb,4291,United States,38.838088,-122.73203,Yes,5,1591,Yes,'3',No,0,1826.55,0.0,6631.85,Yes,'95426'
1925,2541-YGPKE,29,69,44.95,,,55,Lemon Cove,3764,United States,36.462671,-118.997291,Yes,10,293,Yes,'4',Yes,0,1887.9,0.0,4651.25,Yes,'93244'
1926,2675-OTVVJ,76,18,46.06,,,68,Novato,5597,United States,38.135897,-122.563683,Yes,5,16429,Yes,'4',No,0,1427.86,31.58,4203.93,Yes,'94945'
1927,7504-UWHNB,42,18,40.11,,,26,Vallejo,3080,United States,38.105733,-122.186338,No,0,51665,No,'4',No,100,1002.75,0.0,2832.1,No,'94591'
1928,0962-CQPWQ,57,0,2.41,,,56,Alameda,4574,United States,37.724817,-122.224363,Yes,1,13996,Yes,'5',No,0,149.42,0.0,1445.57,No,'94502'
1929,0667-NSRGI,45,15,17.03,,,75,Lodi,2478,United States,38.123544,-121.159078,Yes,3,45755,Yes,'4',Yes,0,817.44,0.0,4253.04,Yes,'95240'
1930,0030-FNXPP,22,0,3.12,,,59,Keeler,5634,United States,36.560498,-117.962461,No,0,71,No,'4',No,0,9.36,0.0,66.56,No,'93530'
1931,9467-ROOLM,50,0,30.28,,,65,Gridley,2692,United States,39.346898,-121.759537,No,0,9763,No,'5',No,0,757.0,0.0,1218.3,No,'95948'
1932,2985-JUUBZ,32,75,13.86,,,64,Dulzura,3718,United States,32.622999,-116.687855,Yes,5,727,Yes,'5',Yes,0,554.4,0.0,3570.15,Yes,'91917'
1933,0756-MPZRL,35,18,0.0,,,22,Pauma Valley,3007,United States,33.313828,-116.940501,No,0,2615,No,'3',No,0,0.0,0.0,1537.85,Yes,'92061'
1934,1400-MMYXY,71,2,41.3,Attitude,Attitude of service provider,71,Alhambra,2715,United States,34.090925,-118.128164,Yes,1,54382,Yes,'2',No,0,123.9,0.0,458.55,Yes,'91801'
1935,3003-CMDUU,22,52,29.81,,,52,Santa Paula,3273,United States,34.402343,-119.094824,Yes,0,32511,No,'3',Yes,80,745.25,0.0,3220.95,No,'93060'
1936,1971-DTCZB,52,15,42.64,,,54,Yreka,6091,United States,41.764869,-122.671316,Yes,6,9538,Yes,'3',Yes,0,3070.08,0.0,9538.68,Yes,'96097'
1937,7587-AOVVU,39,15,14.07,,,31,Arcata,3160,United States,40.839958,-124.003757,Yes,0,19596,No,'3',No,0,379.89,0.0,3173.44,Yes,'95521'
1938,7696-AMHOD,23,82,9.07,,,69,Fallbrook,4200,United States,33.362575,-117.299644,Yes,10,42239,Yes,'5',Yes,0,444.43,0.0,4268.63,Yes,'92028'
1939,1304-NECVQ,69,14,43.96,Competitor,Competitor made better offer,92,Somis,5203,United States,34.297628,-119.014627,No,0,2966,No,'2',No,0,87.92,0.0,237.47,Yes,'93066'
1940,9546-CQJSU,50,7,39.62,Competitor,Competitor had better devices,80,Soda Springs,5100,United States,39.279068,-120.414275,No,0,88,No,'1',No,0,79.24,0.0,272.84,Yes,'95728'
1941,4973-RLZVI,52,13,4.22,,,59,Hornbrook,5616,United States,41.962127,-122.527696,No,0,1026,No,'3',No,50,126.6,0.0,2485.2,No,'96044'
1942,6574-MCOEH,47,18,31.59,,,73,Escondido,3555,United States,33.21846,-117.116916,Yes,2,43436,Yes,'5',Yes,20,1042.47,0.0,3593.87,No,'92026'
1943,6357-JJPQT,48,5,26.86,,,53,San Gabriel,2032,United States,34.089927,-118.095645,No,0,38041,No,'5',No,0,80.58,0.0,312.93,No,'91776'
1944,8849-GYOKR,59,21,8.83,Dissatisfaction,Product dissatisfaction,90,Mineral,4893,United States,40.408796,-121.579609,Yes,2,124,Yes,'1',Yes,0,476.82,0.0,6240.12,Yes,'96063'
1945,4360-PNRQB,27,42,15.18,,,78,Yucca Valley,4030,United States,34.159534,-116.425984,No,0,20486,No,'5',No,0,273.24,0.0,1668.29,Yes,'92284'
1946,0196-VULGZ,78,17,28.71,Other,Deceased,77,Irvine,5721,United States,33.716136,-117.752574,Yes,1,26419,Yes,'3',No,0,172.26,0.0,647.16,Yes,'92620'
1947,7503-QQRVF,74,8,26.12,Competitor,Competitor had better devices,81,San Jose,2076,United States,37.375156,-121.795867,Yes,1,60620,Yes,'1',No,0,417.92,0.0,1596.17,Yes,'95127'
1948,1704-NRWYE,79,2,43.34,Attitude,Attitude of support person,71,Point Reyes Station,5242,United States,38.060264,-122.830646,No,0,1885,No,'2',No,0,390.06,0.0,1141.71,Yes,'94956'
1949,7605-BDWDC,35,10,0.0,,,67,Mira Loma,2539,United States,33.999992,-117.535395,No,0,18980,No,'3',Yes,0,0.0,0.0,1520.1,Yes,'91752'
1950,7078-NVFAM,57,14,0.0,,,77,Pomona,3163,United States,34.083086,-117.737997,Yes,3,46626,Yes,'4',No,0,0.0,0.0,1051.05,Yes,'91767'
1951,0307-BCOPK,62,0,41.51,,,60,San Francisco,4336,United States,37.721052,-122.413573,No,0,40137,No,'5',No,0,664.16,0.0,990.81,No,'94134'
1952,1722-LDZJS,38,0,20.44,,,22,Sanger,6050,United States,36.819628,-119.440414,Yes,1,28991,Yes,'4',No,0,1083.32,0.0,2151.47,No,'93657'
1953,0390-DCFDQ,76,30,15.28,Other,Don't know,76,Los Alamitos,3964,United States,33.79499,-118.065591,Yes,1,21343,Yes,'2',No,0,15.28,0.0,85.73,Yes,'90720'
1954,8627-EHGIP,38,4,0.0,Competitor,Competitor offered more data,91,Sacramento,3051,United States,38.646096,-121.442433,No,0,34894,No,'2',Yes,0,0.0,0.0,2375.4,Yes,'95838'
1955,5399-ZIMKF,58,16,32.81,,,34,San Simeon,3319,United States,35.746484,-121.223355,No,0,471,No,'3',No,0,164.05,0.0,547.7,Yes,'93452'
1956,5802-ADBRC,57,7,20.79,,,26,San Juan Capistrano,6100,United States,33.521447,-117.602555,Yes,7,34321,Yes,'3',Yes,0,1039.5,0.0,6272.4,Yes,'92675'
1957,0254-KCJGT,64,24,41.34,,,64,Bodega Bay,4628,United States,38.377165,-123.037957,Yes,6,1785,Yes,'4',Yes,0,2149.68,0.0,6504.13,Yes,'94923'
1958,4855-SNKMY,31,30,4.41,Competitor,Competitor made better offer,70,Los Angeles,5955,United States,34.066303,-118.435479,No,0,44150,No,'3',No,0,4.41,0.0,48.51,Yes,'90024'
1959,6985-HAYWX,50,10,37.6,,,54,Hughson,5168,United States,37.5923,-120.853288,Yes,5,6822,Yes,'3',No,0,977.6,0.0,2993.4,Yes,'95326'
1960,8220-OCUFY,30,51,7.41,,,25,Perris,4870,United States,33.828289,-117.201666,No,0,26357,No,'4',No,0,155.61,0.0,1413.96,Yes,'92571'
1961,3941-XTSKM,32,26,0.0,,,71,Burnt Ranch,3844,United States,40.854512,-123.450097,Yes,6,485,Yes,'4',Yes,0,0.0,0.0,2049.05,Yes,'95527'
1962,3813-DHBBB,39,6,0.0,,,77,Cedarville,6395,United States,41.505916,-120.152505,Yes,10,857,Yes,'3',Yes,0,0.0,0.0,3521.7,Yes,'96104'
1963,2087-QAREY,60,16,39.83,,,53,Sequoia National Park,5722,United States,36.527243,-118.594938,Yes,1,56,Yes,'3',No,0,876.26,0.0,2055.01,Yes,'93262'
1964,4250-WAROZ,70,53,19.68,,,70,Fresno,4353,United States,36.749403,-119.787574,Yes,4,13858,Yes,'3',No,0,1180.8,0.0,6955.35,Yes,'93701'
1965,8741-LQOBK,27,52,0.0,,,33,Elmira,4829,United States,38.349195,-121.902943,Yes,9,171,Yes,'3',Yes,0,0.0,0.0,1620.25,Yes,'95625'
1966,3572-UOLYZ,28,59,4.08,,,39,San Jose,5756,United States,37.255479,-121.889838,No,0,31926,No,'3',No,0,187.68,0.0,4146.53,Yes,'95118'
1967,7399-QHBJS,56,27,22.62,,,65,Escondido,6063,United States,33.141265,-116.967221,Yes,8,48690,Yes,'3',No,0,1628.64,0.0,6388.94,Yes,'92027'
1968,7252-NTGSS,43,10,42.34,,,48,Redondo Beach,4131,United States,33.830453,-118.384565,No,0,34191,No,'3',No,0,42.34,0.0,87.49,Yes,'90277'
1969,5474-LAMUQ,56,0,35.8,,,69,Los Angeles,5689,United States,34.089953,-118.294824,Yes,9,41713,Yes,'3',No,0,859.2,0.0,1393.1,No,'90029'
1970,7989-AWGEH,24,47,0.0,,,39,San Luis Obispo,4810,United States,35.236549,-120.727344,Yes,8,31982,Yes,'4',Yes,0,0.0,0.0,1838.15,Yes,'93405'
1971,5035-PGZXH,49,2,32.43,,,49,Chico,6161,United States,39.745712,-121.84333,No,0,35808,No,'3',Yes,30,1816.08,0.0,7760.48,No,'95926'
1972,7610-TVOPG,48,0,7.96,,,73,West Point,2723,United States,38.41935,-120.469545,No,0,2198,No,'3',No,0,119.4,0.0,498.0,No,'95255'
1973,8495-PRWFH,66,30,27.0,,,80,Waterford,5831,United States,37.669516,-120.626964,No,0,8308,No,'4',No,0,1134.0,0.0,3555.75,Yes,'95386'
1974,7777-UNYHB,43,0,24.65,,,21,Traver,2360,United States,36.456091,-119.486225,Yes,3,646,Yes,'3',No,0,295.8,0.0,528.2,No,'93673'
